customerID,SeniorCitizen,tenure,MonthlyCharges,flag_gender_Male,flag_Partner,flag_Dependents,flag_PhoneService,flag_MultipleLines,flag_OnlineSecurity,flag_OnlineBackup,flag_DeviceProtection,flag_TechSupport,flag_StreamingTV,flag_StreamingMovies,flag_PaperlessBilling,flag_InternetService,flag_automatic_payment,num_produtos,media_mothly_charges,num_produtos_seguranca,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaymentMethod_Bank_transfer_automatic,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
9501-UKKNL,0,59,51.7,1,0,0,0,0,0,0,0,1,1,1,1,1,1,4,12.925,0,True,False,False,True,False,False,False,False,True,False
1266-NZYUI,0,72,66.85,0,1,1,1,1,1,0,1,1,0,0,0,1,0,6,11.141666666666666,2,True,False,False,False,False,True,True,False,False,False
6818-DJXAA,0,10,91.1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,5,18.22,1,False,True,False,True,False,False,False,False,True,False
3733-LSYCE,0,15,75.35,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3,25.116666666666664,1,False,True,False,True,False,False,True,False,False,False
8218-FFJDS,0,72,86.4,0,1,0,1,1,1,1,0,1,1,1,1,1,0,8,10.8,2,True,False,False,False,False,True,True,False,False,False
8822-KNBHV,0,48,83.45,0,0,0,1,1,1,1,1,0,1,1,1,1,0,8,10.43125,3,True,False,False,False,True,False,False,True,False,False
2005-DWQZJ,0,8,19.05,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,19.05,0,False,False,True,False,False,True,False,False,False,True
1852-XEMDW,0,22,65.05,1,0,0,1,1,1,1,1,0,0,0,0,1,1,6,10.841666666666667,3,True,False,False,True,False,False,False,False,False,True
5859-HZYLF,0,26,19.15,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,19.15,0,False,False,True,False,False,True,False,True,False,False
3235-ETOOB,0,8,74.5,1,1,0,1,0,1,0,0,0,0,0,1,1,1,3,24.833333333333332,1,False,True,False,True,False,False,False,False,True,False
9619-GSATL,0,43,55.45,0,0,0,1,0,0,1,0,1,0,0,0,1,1,4,13.8625,1,True,False,False,False,True,False,False,False,True,False
2604-XVDAM,0,12,43.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,21.9,0,True,False,False,True,False,False,True,False,False,False
4146-SVFUD,0,1,44.6,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,22.3,0,True,False,False,True,False,False,False,False,False,True
2983-ZANRP,0,2,73.55,0,1,1,1,0,0,1,0,0,0,0,1,1,0,3,24.516666666666666,1,False,True,False,True,False,False,True,False,False,False
2379-ENZGV,0,6,84.85,1,0,0,1,0,0,1,0,0,1,0,1,1,1,4,21.2125,1,False,True,False,True,False,False,False,False,True,False
0822-GAVAP,0,2,34.7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,17.35,0,True,False,False,True,False,False,False,False,True,False
7921-LMDFQ,1,51,94.0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,5,18.8,1,False,True,False,False,True,False,True,False,False,False
5062-CJJKH,0,25,53.65,1,1,1,1,0,0,1,1,0,0,0,0,1,1,4,13.4125,2,True,False,False,False,True,False,False,False,False,True
1465-VINDH,0,10,102.1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,7,14.585714285714285,2,False,True,False,True,False,False,False,True,False,False
3758-CKOQL,0,59,107.0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,8,13.375,3,False,True,False,False,True,False,False,True,False,False
9866-OCCKE,1,72,109.75,0,1,0,1,1,1,0,1,1,1,1,1,1,1,8,13.71875,2,False,True,False,False,False,True,False,False,False,True
3428-MMGUB,0,60,89.55,1,0,0,1,1,0,0,1,0,1,0,1,1,1,5,17.91,1,False,True,False,False,False,True,False,False,True,False
6907-FLBER,0,1,54.3,1,0,0,1,1,0,1,0,0,0,0,0,1,1,4,13.575,1,True,False,False,True,False,False,False,False,True,False
7529-ZDFXI,1,57,89.85,1,1,0,1,1,0,1,0,0,0,1,1,1,1,5,17.97,1,False,True,False,True,False,False,False,False,True,False
8082-GHXOP,0,13,44.0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,22.0,0,True,False,False,True,False,False,False,False,False,True
4990-ALDGW,0,57,20.75,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.75,0,False,False,True,False,False,True,False,False,False,True
2223-KAGMX,0,15,19.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.4,0,False,False,True,True,False,False,True,False,False,False
2382-BCKQJ,0,62,100.15,0,0,1,1,1,0,0,1,0,1,1,1,1,1,6,16.691666666666666,1,False,True,False,False,True,False,False,False,True,False
5993-BQHEA,0,12,20.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.05,0,False,False,True,False,True,False,False,True,False,False
4592-IWTJI,0,3,29.7,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,14.85,1,True,False,False,True,False,False,False,True,False,False
7586-ZATGZ,0,40,84.9,1,0,0,1,1,0,0,0,0,1,0,1,1,1,4,21.225,0,False,True,False,True,False,False,False,False,True,False
8999-EXMNO,0,19,20.15,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,20.15,0,False,False,True,False,False,True,False,False,False,True
0439-IFYUN,1,18,74.7,0,0,0,1,0,0,1,0,0,0,0,1,1,1,3,24.900000000000002,1,False,True,False,True,False,False,False,False,True,False
6946-LMSQS,1,25,89.05,1,1,0,1,1,1,0,0,0,0,1,1,1,1,5,17.81,1,False,True,False,False,True,False,False,False,True,False
2794-XIMMO,0,53,60.45,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,10.075000000000001,2,True,False,False,False,True,False,False,False,True,False
0308-GIQJT,1,71,105.75,1,0,0,1,1,0,1,0,1,1,1,0,1,0,7,15.107142857142858,1,False,True,False,False,True,False,True,False,False,False
5338-YHWYT,0,37,61.45,1,0,1,1,0,1,1,0,1,0,0,0,1,0,5,12.290000000000001,2,True,False,False,False,False,True,False,True,False,False
1470-PSXNM,0,49,93.65,1,1,1,1,1,0,1,1,0,1,0,1,1,1,6,15.608333333333334,2,False,True,False,False,True,False,False,False,True,False
4749-VFKVB,0,1,50.1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,16.7,0,True,False,False,True,False,False,False,False,False,True
0793-TWELN,0,4,80.15,0,0,0,1,1,1,0,0,0,0,0,1,1,1,4,20.0375,1,False,True,False,True,False,False,False,False,True,False
3557-HTYWR,0,47,74.05,0,0,0,1,1,1,1,0,1,0,1,0,1,1,7,10.578571428571427,2,True,False,False,False,False,True,False,False,False,True
4826-DXMUP,0,35,72.1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,5,14.419999999999998,0,True,False,False,False,True,False,False,False,False,True
7239-HZZCX,0,1,19.75,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.75,0,False,False,True,True,False,False,False,False,False,True
3096-WPXBT,0,61,100.7,0,1,1,1,1,1,1,1,0,0,1,1,1,0,7,14.385714285714286,3,False,True,False,False,True,False,False,True,False,False
1215-VFYVK,0,4,48.25,0,0,0,0,0,1,0,1,1,0,1,0,1,1,5,9.65,2,True,False,False,True,False,False,False,False,False,True
3318-OSATS,1,35,95.45,1,0,0,1,1,0,0,0,0,1,1,1,1,1,5,19.09,0,False,True,False,True,False,False,False,False,True,False
6823-SIDFQ,0,28,18.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.25,0,False,False,True,False,True,False,False,True,False,False
3094-JOJAI,0,18,74.15,1,0,0,1,1,0,0,0,0,0,0,0,1,1,3,24.71666666666667,0,False,True,False,True,False,False,False,False,False,True
5951-AOFIH,0,33,66.4,1,0,0,1,0,0,1,1,0,1,0,1,1,0,5,13.280000000000001,2,True,False,False,True,False,False,False,True,False,False
2842-JTCCU,0,2,46.05,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,23.025,0,True,False,False,True,False,False,True,False,False,False
5696-EXCYS,0,17,19.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.45,0,False,False,True,False,False,True,False,True,False,False
7469-LKBCI,0,16,18.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.95,0,False,False,True,False,False,True,False,True,False,False
2978-XXSOG,0,22,59.05,0,0,0,1,1,1,0,0,1,0,0,1,1,1,5,11.809999999999999,1,True,False,False,True,False,False,False,False,False,True
4847-QNOKA,0,1,44.9,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,22.45,0,True,False,False,True,False,False,True,False,False,False
8945-GRKHX,0,1,78.65,0,0,1,1,0,0,0,0,0,0,1,0,1,1,3,26.21666666666667,0,False,True,False,True,False,False,False,False,True,False
4445-KWOKW,0,42,60.15,0,0,0,1,1,1,1,0,0,0,0,1,1,0,5,12.03,2,True,False,False,False,True,False,True,False,False,False
1475-VWVDO,0,7,74.9,1,0,0,1,0,0,0,1,0,0,0,1,1,1,3,24.96666666666667,1,False,True,False,True,False,False,False,False,True,False
5356-KZCKT,0,58,24.45,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,12.225,0,False,False,True,False,False,True,False,True,False,False
3589-PPVKW,0,9,44.4,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,22.2,0,True,False,False,True,False,False,False,False,False,True
0325-XBFAC,0,8,94.7,1,0,0,1,0,0,0,1,0,1,1,1,1,1,5,18.94,1,False,True,False,True,False,False,False,False,True,False
9825-YCXWZ,1,41,101.1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,6,16.849999999999998,1,False,True,False,False,True,False,True,False,False,False
8152-UOBNY,1,50,106.8,0,0,0,1,1,0,1,0,1,1,1,1,1,1,7,15.257142857142856,1,False,True,False,False,True,False,False,False,True,False
3255-GRXMG,0,18,45.65,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2,22.825,0,True,False,False,True,False,False,False,True,False,False
3746-EUBYR,0,1,74.6,1,1,0,1,1,0,0,0,0,0,0,1,1,0,3,24.866666666666664,0,False,True,False,True,False,False,True,False,False,False
6910-HADCM,0,1,76.35,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3,25.45,1,False,True,False,True,False,False,False,False,True,False
6502-HCJTI,1,7,94.7,1,1,0,1,1,1,1,0,0,0,1,1,1,0,6,15.783333333333333,2,False,True,False,True,False,False,False,True,False,False
4160-AMJTL,1,8,19.65,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.65,0,False,False,True,True,False,False,False,False,True,False
3006-XIMLN,0,2,94.2,0,0,1,1,1,0,0,0,0,1,1,1,1,0,5,18.84,0,False,True,False,True,False,False,True,False,False,False
4993-JCRGJ,0,26,84.3,1,0,0,1,1,0,0,1,1,0,0,1,1,1,5,16.86,1,False,True,False,True,False,False,False,False,False,True
5546-BYZSM,0,41,20.45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.45,0,False,False,True,True,False,False,False,False,True,False
7971-HLVXI,0,72,84.5,1,1,1,1,1,0,0,0,0,0,1,1,1,0,4,21.125,0,False,True,False,False,False,True,False,True,False,False
9441-QHEVC,0,1,19.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.1,0,False,False,True,True,False,False,False,False,False,True
8883-ANODQ,0,68,84.4,0,1,1,1,1,0,1,1,0,0,0,1,1,0,5,16.880000000000003,2,False,True,False,False,False,True,False,True,False,False
2472-OVKUP,0,6,91.0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,5,18.2,2,False,True,False,True,False,False,False,False,True,False
8734-FNWVH,0,31,59.7,1,1,1,1,1,0,0,0,0,0,1,0,1,0,4,14.925,0,True,False,False,True,False,False,True,False,False,False
4102-HLENU,0,67,65.65,0,1,0,1,1,1,1,1,0,0,0,0,1,1,6,10.941666666666668,3,True,False,False,False,False,True,False,False,False,True
7636-OWBPG,1,12,29.35,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,14.675,1,True,False,False,True,False,False,False,True,False,False
2799-TSLAG,0,65,25.3,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2,12.65,0,False,False,True,False,False,True,True,False,False,False
7614-QVWQL,0,49,51.8,1,1,1,0,0,0,1,0,0,1,1,1,1,0,4,12.95,1,True,False,False,False,True,False,True,False,False,False
7633-MVPUY,0,57,59.75,1,1,0,1,0,1,1,0,1,0,0,1,1,1,5,11.95,2,True,False,False,False,False,True,False,False,True,False
9823-EALYC,0,72,80.85,1,1,1,1,1,1,1,1,1,1,0,1,1,0,8,10.10625,3,True,False,False,False,False,True,True,False,False,False
8807-OPMBM,0,55,25.65,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2,12.825,0,False,False,True,False,False,True,False,True,False,False
9185-TQCVP,0,14,85.15,1,1,0,1,1,0,0,0,0,0,1,1,1,1,4,21.2875,0,False,True,False,True,False,False,False,False,True,False
2585-KTFRE,0,1,70.45,1,0,1,1,0,1,1,0,1,0,1,1,1,0,6,11.741666666666667,2,True,False,False,True,False,False,True,False,False,False
4568-TTZRT,0,9,20.4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.4,0,False,False,True,True,False,False,False,False,False,True
2931-XIQBR,0,50,103.05,0,1,1,1,0,0,0,1,1,1,1,0,1,1,6,17.175,1,False,True,False,False,True,False,False,False,False,True
4277-UDIEF,0,24,81.0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,7,11.571428571428571,1,True,False,False,True,False,False,True,False,False,False
1761-AEZZR,0,1,79.55,1,0,0,1,0,0,0,0,0,1,0,1,1,1,3,26.516666666666666,0,False,True,False,True,False,False,False,False,True,False
1589-AGTLK,0,3,45.35,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,22.675,0,True,False,False,True,False,False,False,False,True,False
5173-ZXXXL,0,2,19.95,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.95,0,False,False,True,False,True,False,False,False,False,True
3915-ODIYG,1,60,71.75,1,0,0,1,1,1,1,0,0,0,1,1,1,1,6,11.958333333333334,2,True,False,False,False,True,False,False,False,True,False
7596-LDUXP,0,12,85.15,0,0,0,1,0,1,0,0,0,1,0,1,1,0,4,21.2875,1,False,True,False,False,True,False,False,True,False,False
1536-YHDOE,0,17,62.1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,5,12.42,1,True,False,False,False,True,False,False,False,False,True
1622-HSHSF,0,1,19.55,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,19.55,0,False,False,True,True,False,False,False,False,False,True
1215-FIGMP,0,60,89.9,1,0,0,1,1,0,1,0,0,1,0,1,1,0,5,17.98,1,False,True,False,True,False,False,True,False,False,False
8668-KNZTI,0,52,53.75,1,0,0,1,0,1,0,1,0,0,0,0,1,1,4,13.4375,2,True,False,False,False,True,False,False,False,True,False
7508-DQAKK,0,64,86.4,0,0,0,1,1,1,1,1,1,1,1,1,1,0,9,9.600000000000001,3,True,False,False,False,False,True,False,True,False,False
7762-URZQH,0,66,106.05,1,1,0,1,1,1,0,1,0,1,1,1,1,0,7,15.15,2,False,True,False,False,False,True,False,True,False,False
1541-ETJZO,0,1,62.05,1,0,0,1,1,0,0,1,1,0,0,0,1,1,5,12.41,1,True,False,False,True,False,False,False,False,False,True
5522-NYKPB,0,25,85.9,1,1,1,1,0,0,0,0,1,1,0,0,1,1,4,21.475,0,False,True,False,True,False,False,False,False,True,False
7816-VGHTO,0,6,40.55,0,1,1,0,0,0,1,1,1,0,0,0,1,1,4,10.1375,2,True,False,False,False,False,True,False,False,False,True
5917-RYRMG,1,32,19.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.8,0,False,False,True,False,True,False,False,True,False,False
5753-QQWPW,0,28,59.9,0,0,0,1,0,1,1,0,1,0,0,1,1,1,5,11.98,2,True,False,False,False,True,False,False,False,True,False
6467-CHFZW,0,47,99.35,1,1,1,1,1,0,1,0,0,1,1,1,1,1,6,16.558333333333334,1,False,True,False,True,False,False,False,False,True,False
9073-ZZIAY,0,62,86.1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8,10.7625,3,True,False,False,False,False,True,False,False,True,False
2178-PMGCJ,0,22,69.7,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,34.85,0,False,True,False,True,False,False,False,False,False,True
7774-OJSXI,0,31,103.45,1,0,0,1,1,0,1,1,0,1,1,1,1,1,7,14.778571428571428,2,False,True,False,False,True,False,False,False,True,False
2830-LEWOA,0,61,103.9,1,1,1,1,0,0,1,1,1,1,1,0,1,0,7,14.842857142857143,2,False,True,False,False,True,False,False,True,False,False
4806-HIPDW,0,1,68.95,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,34.475,0,False,True,False,True,False,False,False,False,True,False
1834-ABKHQ,0,52,50.95,0,1,1,1,0,0,0,1,0,0,0,1,1,0,3,16.983333333333334,1,True,False,False,False,True,False,True,False,False,False
9975-SKRNR,0,1,18.9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18.9,0,False,False,True,True,False,False,False,False,False,True
3808-HFKDE,0,20,44.35,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,22.175,0,True,False,False,True,False,False,False,False,True,False
6410-LEFEN,0,9,45.15,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,22.575,0,True,False,False,True,False,False,False,False,True,False
9693-XMUOB,1,59,50.25,1,1,0,0,0,0,1,0,0,1,1,1,1,1,4,12.5625,1,True,False,False,True,False,False,False,False,True,False
0909-SDHNU,0,7,29.8,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,14.9,1,True,False,False,True,False,False,False,False,False,True
9081-WWXKP,0,47,20.25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,20.25,0,False,False,True,False,False,True,False,True,False,False
1561-BWHIN,0,19,19.8,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,19.8,0,False,False,True,False,True,False,False,False,False,True
8263-QMNTJ,0,72,115.55,1,1,0,1,1,1,1,1,1,1,1,1,1,1,9,12.838888888888889,3,False,True,False,False,False,True,False,False,True,False
7801-KICAO,0,18,74.15,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,24.71666666666667,0,False,True,False,True,False,False,False,False,True,False
5371-VYLSX,1,50,83.4,0,0,0,1,1,1,1,0,0,0,0,1,1,1,5,16.68,2,False,True,False,True,False,False,False,False,True,False
6828-HMKWP,0,12,21.05,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,21.05,0,False,False,True,False,False,True,True,False,False,False
0862-PRCBS,0,68,103.75,0,1,1,1,1,0,1,0,1,1,1,1,1,0,7,14.821428571428571,1,False,True,False,False,False,True,False,True,False,False
3058-HJCUY,0,41,102.6,1,1,1,1,1,0,0,1,1,1,1,1,1,1,7,14.657142857142857,1,False,True,False,False,True,False,False,False,True,False
7124-UGSUR,1,61,104.4,0,1,0,1,1,0,1,1,0,1,1,1,1,0,7,14.914285714285715,2,False,True,False,False,True,False,False,True,False,False
5948-UJZLF,0,2,49.25,1,0,0,1,0,0,1,0,0,0,0,0,1,1,3,16.416666666666668,1,True,False,False,True,False,False,False,False,False,True
1697-BCSHV,0,58,66.8,0,1,1,1,1,0,1,0,0,1,0,1,1,0,5,13.36,1,True,False,False,True,False,False,True,False,False,False
9364-YKUVW,0,15,19.8,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,19.8,0,False,False,True,True,False,False,False,False,False,True
8739-XNIKG,0,5,84.0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,4,21.0,0,False,True,False,True,False,False,False,False,True,False
4381-MHQDC,0,47,65.0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,6,10.833333333333334,2,True,False,False,False,False,True,False,False,False,True
9670-BPNXF,0,45,62.55,0,0,0,1,0,1,1,0,1,0,0,1,1,0,5,12.51,2,True,False,False,False,True,False,False,True,False,False
0277-BKSQP,0,8,54.4,1,1,1,1,0,0,0,0,0,1,0,1,1,1,3,18.133333333333333,0,True,False,False,True,False,False,False,False,True,False
1866-RZZQS,1,41,98.4,1,0,0,1,1,0,0,1,0,1,1,1,1,1,6,16.400000000000002,1,False,True,False,True,False,False,False,False,True,False
9139-TWBAS,0,26,47.85,0,1,0,0,0,1,1,1,0,1,0,0,1,0,5,9.57,3,True,False,False,False,True,False,True,False,False,False
9136-ALYBR,0,1,24.45,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,24.45,0,True,False,False,True,False,False,False,False,False,True
4393-GEADV,0,70,114.75,1,1,1,1,1,1,1,1,1,1,1,0,1,0,9,12.75,3,False,True,False,False,False,True,False,True,False,False
5299-RULOA,0,10,100.25,0,1,1,1,1,1,0,0,0,1,1,1,1,1,6,16.708333333333332,1,False,True,False,True,False,False,False,False,True,False
5453-YBTWV,0,70,101.1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,7,14.442857142857141,3,False,True,False,False,False,True,False,True,False,False
7613-LLQFO,0,12,84.45,1,0,0,1,1,0,0,0,0,1,0,1,1,1,4,21.1125,0,False,True,False,True,False,False,False,False,True,False
2533-QVMSK,0,61,94.1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,6,15.683333333333332,1,False,True,False,False,False,True,False,False,True,False
1767-TGTKO,0,8,45.45,0,1,1,1,0,0,0,0,0,0,0,1,1,1,2,22.725,0,True,False,False,True,False,False,False,False,True,False
9297-EONCV,0,72,91.35,0,0,0,1,1,1,1,1,1,1,1,1,1,0,9,10.149999999999999,3,True,False,False,False,False,True,True,False,False,False
1450-GALXR,0,10,98.5,0,0,0,1,1,0,0,0,1,1,1,1,1,1,6,16.416666666666668,0,False,True,False,True,False,False,False,False,True,False
6419-ZTTLE,1,23,20.75,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,20.75,0,False,False,True,False,True,False,False,False,True,False
7163-OCEQI,0,22,78.65,1,1,1,1,1,0,0,1,1,1,1,1,1,1,7,11.235714285714286,1,True,False,False,False,True,False,False,False,False,True
5649-VUKMC,0,12,95.5,0,0,0,1,0,0,0,1,0,1,1,0,1,1,5,19.1,1,False,True,False,False,True,False,False,False,False,True
0872-JCPIB,0,17,65.75,1,0,0,1,1,1,0,0,0,0,1,0,1,0,5,13.15,1,True,False,False,True,False,False,True,False,False,False
1455-ESIQH,0,1,89.1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,4,22.275,0,False,True,False,True,False,False,False,False,True,False
0895-LMRSF,0,23,64.9,1,0,0,1,0,0,0,0,0,1,1,1,1,0,4,16.225,0,True,False,False,False,True,False,True,False,False,False
8318-LCNBW,0,35,53.15,1,1,0,0,0,1,0,1,0,1,1,0,1,0,5,10.629999999999999,2,True,False,False,False,True,False,False,True,False,False
3096-IZETN,0,12,78.1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,26.03333333333333,0,False,True,False,True,False,False,True,False,False,False
5144-TVGLP,1,38,94.75,1,0,0,1,1,0,0,0,0,1,1,0,1,1,5,18.95,0,False,True,False,True,False,False,False,False,True,False
4237-CLSMM,0,2,20.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,20.0,0,False,False,True,True,False,False,False,False,False,True
4016-BJKTZ,0,25,108.9,0,0,0,1,1,0,1,1,1,1,1,0,1,1,8,13.6125,2,False,True,False,False,False,True,False,False,True,False
4851-BQDNX,0,40,85.05,1,1,1,1,0,0,0,1,0,1,0,1,1,1,4,21.2625,1,False,True,False,False,True,False,False,False,True,False
2654-VBVPB,0,1,19.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.9,0,False,False,True,True,False,False,True,False,False,False
4359-INNWN,0,17,20.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.05,0,False,False,True,False,True,False,False,True,False,False
4257-GAESD,0,6,45.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,15.0,0,True,False,False,True,False,False,False,True,False,False
4510-PYUSH,1,38,57.15,0,0,0,1,0,1,1,0,0,0,0,1,1,0,4,14.2875,2,True,False,False,True,False,False,False,True,False,False
7427-AUFPY,0,54,19.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.65,0,False,False,True,False,False,True,False,True,False,False
4432-ADRLB,0,2,44.65,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,22.325,0,True,False,False,True,False,False,False,False,False,True
5774-QPLTF,0,50,20.35,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,20.35,0,False,False,True,False,True,False,False,False,False,True
8065-YKXKD,0,10,74.75,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,24.916666666666668,0,False,True,False,True,False,False,False,False,True,False
4807-IZYOZ,0,51,20.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.65,0,False,False,True,False,False,True,True,False,False,False
6286-SUUWT,0,1,19.95,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.95,0,False,False,True,True,False,False,False,False,False,True
0130-SXOUN,0,66,89.4,1,0,0,1,1,0,1,0,0,0,1,0,1,0,5,17.880000000000003,1,False,True,False,True,False,False,False,True,False,False
7471-MQPOS,1,71,72.9,1,1,1,1,1,0,1,1,1,0,1,1,1,0,7,10.414285714285715,2,True,False,False,False,True,False,True,False,False,False
1597-FZREH,0,2,76.4,0,0,0,1,0,0,0,1,1,1,1,0,1,1,6,12.733333333333334,1,True,False,False,True,False,False,False,False,True,False
6429-SHBCB,0,19,69.6,1,0,0,1,1,0,0,0,0,1,1,0,1,1,5,13.919999999999998,0,True,False,False,True,False,False,False,False,False,True
3551-GAEGL,0,34,30.4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,15.2,1,True,False,False,False,True,False,True,False,False,False
9121-PHQSR,1,16,85.05,1,1,0,1,1,0,0,0,0,1,0,1,1,0,4,21.2625,0,False,True,False,True,False,False,False,True,False,False
9489-DEDVP,0,70,69.2,0,1,1,1,1,1,1,0,0,1,0,1,1,0,6,11.533333333333333,2,True,False,False,False,False,True,False,True,False,False
8749-CLJXC,0,1,20.05,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.05,0,False,False,True,True,False,False,False,False,False,True
2436-QBZFP,0,22,39.2,0,1,1,0,0,0,1,0,0,1,0,0,1,1,3,13.066666666666668,1,True,False,False,True,False,False,False,False,True,False
5214-CHIWJ,0,27,20.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.3,0,False,False,True,False,True,False,False,False,False,True
2719-BDAQO,0,17,93.85,1,0,0,1,0,1,0,0,0,1,1,0,1,1,5,18.77,1,False,True,False,True,False,False,False,False,True,False
9917-KWRBE,0,41,78.35,0,1,1,1,1,1,1,1,0,1,0,1,1,0,7,11.192857142857141,3,True,False,False,False,True,False,False,True,False,False
5373-SFODM,1,36,85.25,1,1,0,1,1,0,0,0,0,0,1,1,1,0,4,21.3125,0,False,True,False,True,False,False,False,True,False,False
5686-CMAWK,0,17,86.75,1,0,0,1,1,0,0,1,1,0,0,0,1,1,5,17.35,1,False,True,False,False,True,False,False,False,True,False
3200-MNQTF,0,67,70.9,1,1,0,1,1,1,1,1,1,0,0,0,1,0,7,10.12857142857143,3,True,False,False,False,False,True,False,True,False,False
3186-BAXNB,0,1,91.7,0,0,0,1,0,0,1,0,1,1,0,0,1,1,5,18.34,1,False,True,False,True,False,False,False,False,True,False
2717-HVIZY,0,8,20.05,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.05,0,False,False,True,True,False,False,False,False,False,True
7674-YTAFD,0,33,79.95,0,0,0,1,0,0,1,0,1,0,0,1,1,0,4,19.9875,1,False,True,False,False,True,False,True,False,False,False
1208-NBVFH,0,20,49.6,1,1,1,1,0,0,0,1,0,0,0,1,1,1,3,16.533333333333335,1,True,False,False,True,False,False,False,False,True,False
